base_date,Local Code,label_high_20,label_low_20
2020-08-07,2020-08-07-7523,0.097624496,-0.059558153
2020-11-12,2020-11-12-7523,0.097287826,-0.059479527
2020-02-14,2020-02-14-7524,0.09560135,-0.059096664
2020-05-15,2020-05-15-7524,0.09666337,-0.059315473
2020-08-14,2020-08-14-7524,0.09719717,-0.059488058
2020-11-13,2020-11-13-7524,0.097060606,-0.059437767
2020-02-07,2020-02-07-7525,0.09027361,-0.058283754
2020-05-14,2020-05-14-7525,0.09134566,-0.05837494
2020-08-06,2020-08-06-7525,0.09136723,-0.05841802
2020-11-06,2020-11-06-7525,0.090263076,-0.058272727
2020-01-31,2020-01-31-7527,0.10254998,-0.061578408
2020-05-15,2020-05-15-7527,0.102721915,-0.061512783
2020-07-31,2020-07-31-7527,0.102736585,-0.062016763
2020-11-12,2020-11-12-7527,0.10204443,-0.061440557
2020-11-13,2020-11-13-7527,0.102797516,-0.061848573
2020-02-17,2020-02-17-7531,0.07998923,-0.058191
2020-05-12,2020-05-12-7531,0.08562862,-0.05763647
2020-08-07,2020-08-07-7531,0.08643148,-0.057765633
2020-11-10,2020-11-10-7531,0.08680649,-0.057728507
2020-02-05,2020-02-05-7532,0.0929,-0.060119852
2020-05-08,2020-05-08-7532,0.10213163,-0.06529938
2020-08-12,2020-08-12-7532,0.10033121,-0.06570861
2020-11-10,2020-11-10-7532,0.099070676,-0.065854445
2020-01-31,2020-01-31-7537,0.097073205,-0.059664346
2020-05-14,2020-05-14-7537,0.09764681,-0.059661493
2020-05-15,2020-05-15-7537,0.09760367,-0.059635393
2020-07-31,2020-07-31-7537,0.098385945,-0.06028214
2020-10-30,2020-10-30-7537,0.097730845,-0.059685037
2020-02-04,2020-02-04-7538,0.0989533,-0.059783638
2020-05-12,2020-05-12-7538,0.09919067,-0.059775226
2020-08-06,2020-08-06-7538,0.0990449,-0.059781782
2020-11-05,2020-11-05-7538,0.0990666,-0.059793107
2020-01-31,2020-01-31-7539,0.094281085,-0.05883061
2020-05-08,2020-05-08-7539,0.09585512,-0.059136502
2020-08-05,2020-08-05-7539,0.095208086,-0.058992065
2020-11-11,2020-11-11-7539,0.09442248,-0.058800675
2020-01-09,2020-01-09-7544,0.09785267,-0.05969069
2020-04-09,2020-04-09-7544,0.09846599,-0.05969593
2020-07-09,2020-07-09-7544,0.098560564,-0.059756927
2020-10-08,2020-10-08-7544,0.09843225,-0.059707157
2020-02-21,2020-02-21-7545,0.10194255,-0.06471116
2020-04-01,2020-04-01-7545,0.09937353,-0.062071666
2020-06-18,2020-06-18-7545,0.09639896,-0.060596883
2020-08-20,2020-08-20-7545,0.10359634,-0.06727043
2020-09-30,2020-09-30-7545,0.10266531,-0.06748244
2020-12-01,2020-12-01-7545,0.100452535,-0.064248934
2020-12-21,2020-12-21-7545,0.09838482,-0.064094834
2020-02-06,2020-02-06-7550,0.09028726,-0.059744492
2020-05-14,2020-05-14-7550,0.0924044,-0.060971
2020-08-07,2020-08-07-7550,0.09084242,-0.059536852
2020-11-13,2020-11-13-7550,0.091302104,-0.060711347
2020-01-30,2020-01-30-7551,0.096621774,-0.059329703
2020-04-27,2020-04-27-7551,0.097718336,-0.05957301
2020-05-13,2020-05-13-7551,0.097589515,-0.059540212
2020-07-29,2020-07-29-7551,0.097341806,-0.05948717
2020-10-27,2020-10-27-7551,0.097609326,-0.059563197
2020-01-23,2020-01-23-7552,0.09222875,-0.05882214
2020-02-12,2020-02-12-7552,0.09226635,-0.058721572
2020-05-13,2020-05-13-7552,0.09401051,-0.058941066
2020-08-12,2020-08-12-7552,0.09325504,-0.05890564
2020-09-23,2020-09-23-7552,0.09252284,-0.058742054
2020-11-12,2020-11-12-7552,0.09203981,-0.059140682
2020-01-24,2020-01-24-7554,0.08962922,-0.05860082
2020-03-09,2020-03-09-7554,0.09318249,-0.059585392
2020-05-27,2020-05-27-7554,0.090735584,-0.058683075
2020-06-05,2020-06-05-7554,0.09066213,-0.05869647
2020-08-05,2020-08-05-7554,0.092109084,-0.058984064
2020-11-04,2020-11-04-7554,0.09066087,-0.05852942
2020-01-31,2020-01-31-7555,0.09547034,-0.059032395
2020-02-14,2020-02-14-7555,0.095494494,-0.059040554
2020-04-30,2020-04-30-7555,0.0960877,-0.059178114
2020-05-15,2020-05-15-7555,0.09610569,-0.059135377
2020-08-14,2020-08-14-7555,0.09560929,-0.059056304
2020-11-13,2020-11-13-7555,0.095800795,-0.059127204
2020-01-30,2020-01-30-7559,0.09125201,-0.058402196
2020-05-21,2020-05-21-7559,0.09243372,-0.058472
2020-07-30,2020-07-30-7559,0.09186984,-0.058431
2020-10-30,2020-10-30-7559,0.09210387,-0.058455616
2020-02-12,2020-02-12-7561,0.09253546,-0.058542624
2020-03-02,2020-03-02-7561,0.093621634,-0.058797188
2020-05-13,2020-05-13-7561,0.09425364,-0.05882199
2020-06-02,2020-06-02-7561,0.09414127,-0.058780856
2020-08-12,2020-08-12-7561,0.09419523,-0.058786638
2020-11-11,2020-11-11-7561,0.09467118,-0.058890425
2020-02-10,2020-02-10-7562,0.07389026,-0.05539324
2020-05-22,2020-05-22-7562,0.07602488,-0.05684235
2020-08-11,2020-08-11-7562,0.07569503,-0.05671089
2020-11-12,2020-11-12-7562,0.07530036,-0.05639939
2020-02-04,2020-02-04-7564,0.05354306,-0.045810997
2020-05-07,2020-05-07-7564,0.06354323,-0.051638477
2020-08-11,2020-08-11-7564,0.0503208,-0.043555573
2020-11-09,2020-11-09-7564,0.049799446,-0.043173045
2020-02-05,2020-02-05-7565,0.08801288,-0.05785145
2020-05-11,2020-05-11-7565,0.08822007,-0.05787114
2020-08-07,2020-08-07-7565,0.08664048,-0.057700396
2020-10-26,2020-10-26-7565,0.08578078,-0.05764705
2020-11-10,2020-11-10-7565,0.08507051,-0.05770383
2020-02-12,2020-02-12-7567,0.0972758,-0.0595276
2020-05-14,2020-05-14-7567,0.09830747,-0.059736744
2020-08-11,2020-08-11-7567,0.098424464,-0.060188398
2020-11-11,2020-11-11-7567,0.09752747,-0.059654154
2020-01-30,2020-01-30-7570,0.090087265,-0.058242418
2020-05-08,2020-05-08-7570,0.08954606,-0.05812981
2020-07-30,2020-07-30-7570,0.08892059,-0.058037505
2020-10-30,2020-10-30-7570,0.087473966,-0.05780305
2020-02-14,2020-02-14-7571,0.10059262,-0.06027867
2020-05-15,2020-05-15-7571,0.10138914,-0.0607502
2020-05-26,2020-05-26-7571,0.102278255,-0.0614665
2020-08-14,2020-08-14-7571,0.10137495,-0.060791418
2020-11-13,2020-11-13-7571,0.10099398,-0.060674906
2020-01-31,2020-01-31-7575,0.097271524,-0.062370308
2020-05-12,2020-05-12-7575,0.09435056,-0.06011364
2020-08-05,2020-08-05-7575,0.09380661,-0.059819445
2020-10-28,2020-10-28-7575,0.09411186,-0.060021147
2020-02-12,2020-02-12-7577,0.099949054,-0.06057764
2020-05-28,2020-05-28-7577,0.10082761,-0.06086821
2020-05-29,2020-05-29-7577,0.101431526,-0.060833618
2020-08-11,2020-08-11-7577,0.09953589,-0.059858665
2020-11-12,2020-11-12-7577,0.100700796,-0.06088066
2020-12-01,2020-12-01-7577,0.10293789,-0.06309663
2020-02-07,2020-02-07-7578,0.092782214,-0.058628038
2020-04-22,2020-04-22-7578,0.095537685,-0.059069566
2020-05-08,2020-05-08-7578,0.095407434,-0.058992535
2020-08-07,2020-08-07-7578,0.09556777,-0.059037715
2020-11-13,2020-11-13-7578,0.0944857,-0.058852904
2020-01-08,2020-01-08-7581,0.087988324,-0.058693036
2020-04-08,2020-04-08-7581,0.09479892,-0.061859027
2020-07-14,2020-07-14-7581,0.09373004,-0.060786664
2020-10-14,2020-10-14-7581,0.090857334,-0.05952315
2020-02-14,2020-02-14-7585,0.0943141,-0.058800742
2020-05-14,2020-05-14-7585,0.09526386,-0.058988295
2020-06-15,2020-06-15-7585,0.0944073,-0.058821112
2020-08-14,2020-08-14-7585,0.09565396,-0.059041426
2020-11-13,2020-11-13-7585,0.095896974,-0.059113733
2020-02-05,2020-02-05-7587,0.09732649,-0.059691608
2020-02-10,2020-02-10-7587,0.09942915,-0.061105087
2020-05-08,2020-05-08-7587,0.09816708,-0.060015857
2020-06-26,2020-06-26-7587,0.09812855,-0.060177952
2020-08-05,2020-08-05-7587,0.0977266,-0.06016364
2020-11-05,2020-11-05-7587,0.09746482,-0.059706166
2020-03-02,2020-03-02-7590,0.098213606,-0.059895568
2020-03-03,2020-03-03-7590,0.09806187,-0.059796363
2020-05-28,2020-05-28-7590,0.097526364,-0.059689775
2020-08-25,2020-08-25-7590,0.09866646,-0.060696103
2020-08-26,2020-08-26-7590,0.09929108,-0.06137351
2020-11-26,2020-11-26-7590,0.0976362,-0.061295427
2020-12-14,2020-12-14-7590,0.09687229,-0.06016828
2020-01-06,2020-01-06-7593,0.09855906,-0.06038983
2020-02-13,2020-02-13-7593,0.09923363,-0.06081064
2020-05-07,2020-05-07-7593,0.10027864,-0.06087225
2020-05-27,2020-05-27-7593,0.10019074,-0.060767323
2020-08-21,2020-08-21-7593,0.09963827,-0.060578145
2020-09-11,2020-09-11-7593,0.09979683,-0.060934067
2020-11-13,2020-11-13-7593,0.09977151,-0.06088537
2020-01-15,2020-01-15-7594,0.08780156,-0.057874605
2020-04-03,2020-04-03-7594,0.090596035,-0.058433793
2020-07-03,2020-07-03-7594,0.089143954,-0.058105998
2020-10-05,2020-10-05-7594,0.08833515,-0.057979554
2020-01-31,2020-01-31-7595,0.08272541,-0.05850725
2020-05-01,2020-05-01-7595,0.08330106,-0.058262922
2020-05-15,2020-05-15-7595,0.08157443,-0.058385953
2020-07-31,2020-07-31-7595,0.08358876,-0.058163412
2020-10-30,2020-10-30-7595,0.08367857,-0.05816406
2020-01-31,2020-01-31-7596,0.09066943,-0.05836109
2020-05-08,2020-05-08-7596,0.09111676,-0.05838061
2020-07-31,2020-07-31-7596,0.091102086,-0.058426313
2020-10-30,2020-10-30-7596,0.09010491,-0.058254294
2020-02-07,2020-02-07-7597,0.085640244,-0.057579175
2020-05-15,2020-05-15-7597,0.08859519,-0.057950042
2020-08-07,2020-08-07-7597,0.08889218,-0.058033533
2020-11-06,2020-11-06-7597,0.08902245,-0.058059037
2020-01-14,2020-01-14-7599,0.10591077,-0.066833965
2020-04-14,2020-04-14-7599,0.10602898,-0.066949755
2020-07-14,2020-07-14-7599,0.10446561,-0.06557882
2020-10-14,2020-10-14-7599,0.10234683,-0.06450971
2020-01-31,2020-01-31-7600,0.08919172,-0.05876881
2020-04-30,2020-04-30-7600,0.09175659,-0.059063375
2020-07-31,2020-07-31-7600,0.09144252,-0.05883646
2020-10-23,2020-10-23-7600,0.089712396,-0.05882077
2020-10-30,2020-10-30-7600,0.08950751,-0.058708943
2020-01-09,2020-01-09-7601,0.097295105,-0.059510574
2020-04-07,2020-04-07-7601,0.097665556,-0.059572168
2020-04-14,2020-04-14-7601,0.09762598,-0.059530765
2020-06-10,2020-06-10-7601,0.097722895,-0.059545815
2020-07-09,2020-07-09-7601,0.098311685,-0.059749477
2020-10-08,2020-10-08-7601,0.09774309,-0.059633978
2020-02-12,2020-02-12-7602,0.09932701,-0.06041772
2020-05-08,2020-05-08-7602,0.09960709,-0.06051673
2020-05-13,2020-05-13-7602,0.099077664,-0.06012191
2020-08-05,2020-08-05-7602,0.09903512,-0.059822932
2020-11-04,2020-11-04-7602,0.09940359,-0.06009856
2020-11-11,2020-11-11-7602,0.098880775,-0.059803598
2020-01-10,2020-01-10-7603,0.09659716,-0.05931995
2020-04-10,2020-04-10-7603,0.09803067,-0.05960133
2020-07-10,2020-07-10-7603,0.097995974,-0.05962109
2020-10-09,2020-10-09-7603,0.09799672,-0.059643887
2020-03-13,2020-03-13-7604,0.08935898,-0.058219202
2020-07-13,2020-07-13-7604,0.0925001,-0.058460362
2020-07-14,2020-07-14-7604,0.09305161,-0.058613434
2020-09-30,2020-09-30-7604,0.0940075,-0.058770448
2020-12-15,2020-12-15-7604,0.0952198,-0.05902697
2020-03-06,2020-03-06-7605,0.089890905,-0.05825673
2020-05-15,2020-05-15-7605,0.08965627,-0.058201358
2020-06-08,2020-06-08-7605,0.088895224,-0.058075845
2020-09-07,2020-09-07-7605,0.08861794,-0.058029905
2020-12-15,2020-12-15-7605,0.08823628,-0.057940073
2020-02-06,2020-02-06-7606,0.08586693,-0.058514573
2020-05-08,2020-05-08-7606,0.09275039,-0.06021279
2020-08-05,2020-08-05-7606,0.09375221,-0.0604501
2020-11-05,2020-11-05-7606,0.09403342,-0.060327224
2020-01-10,2020-01-10-7607,0.08738496,-0.057889596
2020-04-13,2020-04-13-7607,0.09032528,-0.058368206
2020-07-13,2020-07-13-7607,0.08927242,-0.058159433
2020-10-12,2020-10-12-7607,0.08876706,-0.05807978
2020-01-14,2020-01-14-7608,0.09836415,-0.060178086
2020-04-14,2020-04-14-7608,0.098878376,-0.059818067
2020-07-10,2020-07-10-7608,0.09879352,-0.059807852
2020-10-14,2020-10-14-7608,0.098427914,-0.059863523
2020-02-06,2020-02-06-7609,0.09011351,-0.058313847
2020-05-08,2020-05-08-7609,0.09123213,-0.05850575
2020-07-31,2020-07-31-7609,0.091865614,-0.058498308
2020-11-02,2020-11-02-7609,0.09122329,-0.05844765
2020-01-14,2020-01-14-7610,0.10493519,-0.0632142
2020-04-09,2020-04-09-7610,0.097678185,-0.06552151
2020-04-14,2020-04-14-7610,0.023761716,-0.005152844
2020-07-01,2020-07-01-7610,0.011280708,-0.008565341
2020-07-15,2020-07-15-7610,0.019576374,-0.010697464
2020-10-15,2020-10-15-7610,0.017737653,-0.004566784
2020-04-03,2020-04-03-7611,0.09269236,-0.059122816
2020-06-29,2020-06-29-7611,0.0904705,-0.058565862
2020-09-28,2020-09-28-7611,0.09029848,-0.05879523
2020-12-28,2020-12-28-7611,0.09044502,-0.0585154
2020-02-06,2020-02-06-7613,0.09360685,-0.059809893
2020-02-13,2020-02-13-7613,0.09422329,-0.06004005
2020-05-12,2020-05-12-7613,0.09532372,-0.059875138
2020-08-11,2020-08-11-7613,0.09529056,-0.05930128
2020-11-11,2020-11-11-7613,0.092350125,-0.059356317
2020-03-12,2020-03-12-7614,0.09399056,-0.058723323
2020-06-12,2020-06-12-7614,0.09280696,-0.058556005
2020-09-14,2020-09-14-7614,0.09215027,-0.058496058
2020-12-11,2020-12-11-7614,0.092203565,-0.058486335
2020-02-03,2020-02-03-7615,0.098513685,-0.05979217
2020-04-22,2020-04-22-7615,0.098917075,-0.059849985
2020-05-20,2020-05-20-7615,0.09919719,-0.05980672
2020-08-05,2020-08-05-7615,0.09924589,-0.05990424
2020-10-28,2020-10-28-7615,0.09910453,-0.059840277
2020-11-05,2020-11-05-7615,0.09916187,-0.059906095
2020-02-07,2020-02-07-7616,0.09015026,-0.059298895
2020-05-22,2020-05-22-7616,0.09574479,-0.06191139
2020-08-13,2020-08-13-7616,0.0981563,-0.06324686
2020-11-10,2020-11-10-7616,0.09263061,-0.06022048
2020-02-13,2020-02-13-7618,0.097637445,-0.059899263
2020-05-14,2020-05-14-7618,0.09790366,-0.060103476
2020-08-11,2020-08-11-7618,0.097223446,-0.060096517
2020-11-12,2020-11-12-7618,0.09705986,-0.05986832
2020-02-10,2020-02-10-7619,0.09582507,-0.059157178
2020-03-10,2020-03-10-7619,0.096802704,-0.05940131
2020-05-13,2020-05-13-7619,0.09596349,-0.059132397
2020-08-06,2020-08-06-7619,0.09603452,-0.05916456
2020-09-24,2020-09-24-7619,0.095696114,-0.059086688
2020-11-11,2020-11-11-7619,0.09588568,-0.059151635
2020-02-14,2020-02-14-7621,0.08227145,-0.058021545
2020-05-26,2020-05-26-7621,0.0828803,-0.057935618
2020-08-06,2020-08-06-7621,0.08453033,-0.057766944
2020-11-05,2020-11-05-7621,0.08411325,-0.05782386
2020-03-12,2020-03-12-7623,0.0990022,-0.0598083
2020-06-19,2020-06-19-7623,0.09836402,-0.059735194
2020-09-10,2020-09-10-7623,0.09870391,-0.05985251
2020-12-10,2020-12-10-7623,0.098535046,-0.05986339
2020-03-30,2020-03-30-7624,0.09986017,-0.05995182
2020-06-26,2020-06-26-7624,0.0995222,-0.059927948
2020-09-28,2020-09-28-7624,0.09955397,-0.059936486
2020-12-23,2020-12-23-7624,0.102126725,-0.061790854
2020-01-31,2020-01-31-7625,0.099268876,-0.05990395
2020-02-12,2020-02-12-7625,0.09911985,-0.05972816
2020-04-30,2020-04-30-7625,0.099719726,-0.059908517
2020-07-31,2020-07-31-7625,0.10099623,-0.06037134
2020-10-30,2020-10-30-7625,0.10034283,-0.060358793
2020-02-05,2020-02-05-7628,0.09094858,-0.058425725
2020-05-15,2020-05-15-7628,0.09147941,-0.058405176
2020-08-05,2020-08-05-7628,0.091230676,-0.0584435
2020-11-10,2020-11-10-7628,0.09145675,-0.058482133
2020-04-06,2020-04-06-7630,0.08070123,-0.058711164
2020-06-25,2020-06-25-7630,0.07506674,-0.0561776
2020-09-28,2020-09-28-7630,0.07125324,-0.054272562
2020-10-07,2020-10-07-7630,0.071737625,-0.05439151
2020-12-25,2020-12-25-7630,0.07468518,-0.055929184
2020-02-10,2020-02-10-7634,0.07845299,-0.05810868
2020-05-29,2020-05-29-7634,0.07678945,-0.057306476
2020-08-11,2020-08-11-7634,0.08114633,-0.058132
2020-11-09,2020-11-09-7634,0.08133861,-0.0581157
2020-02-13,2020-02-13-7635,0.09445127,-0.059440486
2020-05-14,2020-05-14-7635,0.09453104,-0.058797374
2020-08-07,2020-08-07-7635,0.0944791,-0.058821067
2020-11-12,2020-11-12-7635,0.09464388,-0.05885303
2020-02-10,2020-02-10-7636,0.0915932,-0.05843208
2020-05-11,2020-05-11-7636,0.092135675,-0.05848168
2020-08-11,2020-08-11-7636,0.09096931,-0.058420338
2020-11-09,2020-11-09-7636,0.08917036,-0.058095165
2020-02-12,2020-02-12-7637,0.09107129,-0.058454484
2020-05-13,2020-05-13-7637,0.09201575,-0.05846268
2020-08-07,2020-08-07-7637,0.09225618,-0.058506563
2020-11-11,2020-11-11-7637,0.09201042,-0.058504425
2020-02-10,2020-02-10-7638,0.09518743,-0.05926104
2020-05-11,2020-05-11-7638,0.09690452,-0.059565917
2020-08-11,2020-08-11-7638,0.096448325,-0.05933532
2020-11-10,2020-11-10-7638,0.09641297,-0.059315927
2020-03-05,2020-03-05-7640,0.09941701,-0.060300425
2020-06-05,2020-06-05-7640,0.09909131,-0.060352087
2020-06-12,2020-06-12-7640,0.09904444,-0.06013895
2020-09-10,2020-09-10-7640,0.09951458,-0.060637243
2020-10-15,2020-10-15-7640,0.09838743,-0.05985178
2020-12-10,2020-12-10-7640,0.09835837,-0.05978339
2020-02-03,2020-02-03-7643,0.09597751,-0.059153326
2020-05-07,2020-05-07-7643,0.09602075,-0.059194297
2020-08-03,2020-08-03-7643,0.09540799,-0.059134766
2020-09-14,2020-09-14-7643,0.09524324,-0.05900842
2020-11-05,2020-11-05-7643,0.095375344,-0.058996662
2020-01-31,2020-01-31-7646,0.0969182,-0.059408307
2020-04-27,2020-04-27-7646,0.09740665,-0.0595358
2020-04-30,2020-04-30-7646,0.09672485,-0.05972155
2020-07-31,2020-07-31-7646,0.09655012,-0.05970464
2020-10-28,2020-10-28-7646,0.09543919,-0.05911582
2020-10-30,2020-10-30-7646,0.09743885,-0.059562474
2020-02-07,2020-02-07-7647,0.016852647,-0.010270131
2020-03-19,2020-03-19-7647,0.060423452,-0.04332835
2020-05-22,2020-05-22-7647,0.016095,-0.034523387
2020-08-07,2020-08-07-7647,0.01815096,-0.022493724
2020-11-04,2020-11-04-7647,0.015402003,-0.06918972
2020-11-06,2020-11-06-7647,0.018012464,-0.08333011
2020-04-07,2020-04-07-7649,0.072231,-0.05484774
2020-06-23,2020-06-23-7649,0.06352321,-0.051105417
2020-09-29,2020-09-29-7649,0.057779424,-0.04856021
2020-12-29,2020-12-29-7649,0.06442386,-0.051350385
2020-02-13,2020-02-13-7670,0.09574856,-0.059196666
2020-05-13,2020-05-13-7670,0.096791185,-0.059329763
2020-08-06,2020-08-06-7670,0.09693825,-0.05939062
2020-11-12,2020-11-12-7670,0.096904404,-0.05937902
2020-01-31,2020-01-31-7671,0.09449556,-0.058845617
2020-05-07,2020-05-07-7671,0.094662875,-0.058881506
2020-07-31,2020-07-31-7671,0.09401038,-0.058779657
2020-08-12,2020-08-12-7671,0.093678154,-0.058701925
2020-10-30,2020-10-30-7671,0.09197879,-0.058463573
2020-01-07,2020-01-07-7673,0.090733595,-0.058599673
2020-04-07,2020-04-07-7673,0.09353354,-0.058852896
2020-05-18,2020-05-18-7673,0.09159136,-0.058906786
2020-07-07,2020-07-07-7673,0.09189046,-0.05863829
2020-10-08,2020-10-08-7673,0.09144665,-0.058807448
2020-02-06,2020-02-06-7674,0.08088669,-0.058241278
2020-05-07,2020-05-07-7674,0.08896111,-0.05812113
2020-05-11,2020-05-11-7674,0.08747297,-0.057905048
2020-08-07,2020-08-07-7674,0.088759825,-0.058023453
2020-08-11,2020-08-11-7674,0.08853869,-0.057965137
2020-11-13,2020-11-13-7674,0.08635941,-0.057743475
2020-02-13,2020-02-13-7676,0.093230195,-0.058631025
2020-03-19,2020-03-19-7676,0.09509446,-0.059058063
2020-05-01,2020-05-01-7676,0.09572931,-0.059167728
2020-05-13,2020-05-13-7676,0.094953194,-0.058998562
2020-08-13,2020-08-13-7676,0.09516141,-0.05900047
2020-11-05,2020-11-05-7676,0.09175215,-0.058518976
2020-11-13,2020-11-13-7676,0.09144238,-0.058524475
2020-02-13,2020-02-13-7677,0.08951674,-0.05814852
2020-05-22,2020-05-22-7677,0.09066739,-0.05834747
2020-05-25,2020-05-25-7677,0.09098781,-0.058366686
2020-08-14,2020-08-14-7677,0.090634875,-0.058341026
2020-11-13,2020-11-13-7677,0.08927184,-0.05809193
2020-12-16,2020-12-16-7677,0.08930763,-0.05814773
2020-02-10,2020-02-10-7678,0.0898317,-0.05819796
2020-05-15,2020-05-15-7678,0.0914615,-0.058392145
2020-08-11,2020-08-11-7678,0.091505475,-0.05842127
2020-11-10,2020-11-10-7678,0.09087757,-0.058401056
2020-01-07,2020-01-07-7679,0.08688198,-0.05784163
2020-04-06,2020-04-06-7679,0.08748171,-0.05799281
2020-07-06,2020-07-06-7679,0.08612752,-0.057931587
2020-10-05,2020-10-05-7679,0.08617096,-0.05785135
2020-02-14,2020-02-14-7681,0.08467999,-0.05778882
2020-05-15,2020-05-15-7681,0.08973025,-0.05819632
2020-08-12,2020-08-12-7681,0.0896137,-0.05816783
2020-11-11,2020-11-11-7681,0.08774137,-0.057785667
2020-11-13,2020-11-13-7681,0.087550476,-0.057803623
2020-03-10,2020-03-10-7682,0.08968289,-0.0581847
2020-05-13,2020-05-13-7682,0.09069921,-0.058359995
2020-06-10,2020-06-10-7682,0.08977621,-0.05819249
2020-09-10,2020-09-10-7682,0.08860724,-0.057957247
2020-12-10,2020-12-10-7682,0.087483026,-0.05779425
2020-03-16,2020-03-16-7683,0.090679154,-0.058379337
2020-06-12,2020-06-12-7683,0.08803775,-0.057868548
2020-09-14,2020-09-14-7683,0.084952846,-0.057772905
2020-12-15,2020-12-15-7683,0.084123135,-0.057864994
2020-02-13,2020-02-13-7685,0.09128257,-0.05888495
2020-05-14,2020-05-14-7685,0.0942642,-0.059135206
2020-08-14,2020-08-14-7685,0.09379361,-0.05883296
2020-11-13,2020-11-13-7685,0.08821293,-0.05796422
2020-02-14,2020-02-14-7686,0.090609886,-0.058533154
2020-05-13,2020-05-13-7686,0.09263809,-0.058752753
2020-08-12,2020-08-12-7686,0.09278377,-0.058595978
2020-11-12,2020-11-12-7686,0.09125418,-0.058433726
2020-03-16,2020-03-16-7687,0.098968185,-0.0611751
2020-05-15,2020-05-15-7687,0.095651425,-0.059486493
2020-07-31,2020-07-31-7687,0.096506245,-0.059448548
2020-10-30,2020-10-30-7687,0.09467126,-0.058951676
2020-03-17,2020-03-17-7688,0.09213826,-0.059152573
2020-05-14,2020-05-14-7688,0.091111384,-0.05839771
2020-08-11,2020-08-11-7688,0.09145197,-0.058557287
2020-11-11,2020-11-11-7688,0.09176485,-0.058462553
2020-06-24,2020-06-24-7689,0.07676029,-0.05729252
2020-07-22,2020-07-22-7689,0.079829805,-0.058462083
2020-08-14,2020-08-14-7689,0.06773663,-0.05286077
2020-11-13,2020-11-13-7689,0.064737745,-0.05138943
2020-10-16,2020-10-16-7692,0.077008076,-0.057435155
2020-12-09,2020-12-09-7692,0.074879356,-0.055927306
2020-12-21,2020-12-21-7694,0.08166508,-0.05807431
2020-12-23,2020-12-23-7695,0.081770584,-0.06000638
2020-02-06,2020-02-06-7701,0.09094926,-0.06216295
2020-05-20,2020-05-20-7701,0.09408307,-0.0629741
2020-08-06,2020-08-06-7701,0.091089964,-0.06132508
2020-11-09,2020-11-09-7701,0.08881036,-0.061282687
2020-02-06,2020-02-06-7702,0.10201256,-0.06481689
2020-05-22,2020-05-22-7702,0.0956149,-0.059431948
2020-08-07,2020-08-07-7702,0.09567803,-0.05921691
2020-11-06,2020-11-06-7702,0.0951223,-0.05913187
2020-02-04,2020-02-04-7705,0.090944916,-0.058451287
2020-05-15,2020-05-15-7705,0.09240299,-0.058556683
2020-08-04,2020-08-04-7705,0.0885264,-0.058079608
2020-10-29,2020-10-29-7705,0.085732564,-0.05844333
2020-11-02,2020-11-02-7705,0.0868317,-0.058438666
2020-02-14,2020-02-14-7707,0.10380318,-0.064411104
2020-05-29,2020-05-29-7707,0.0989021,-0.060336605
2020-08-28,2020-08-28-7707,0.10161658,-0.06736787
2020-11-13,2020-11-13-7707,0.10045679,-0.06938951
2020-01-31,2020-01-31-7709,0.098076545,-0.059672922
2020-04-23,2020-04-23-7709,0.09878812,-0.059879273
2020-05-15,2020-05-15-7709,0.09853572,-0.059734046
2020-07-31,2020-07-31-7709,0.0984835,-0.059901908
2020-10-30,2020-10-30-7709,0.098572314,-0.05974765
2020-02-06,2020-02-06-7711,0.09656619,-0.059314474
2020-04-27,2020-04-27-7711,0.097375855,-0.059485495
2020-05-07,2020-05-07-7711,0.09717146,-0.059456542
2020-08-06,2020-08-06-7711,0.09686539,-0.059390627
2020-11-04,2020-11-04-7711,0.096904546,-0.05939801
2020-11-10,2020-11-10-7711,0.09684368,-0.059337683
2020-01-10,2020-01-10-7713,0.09025342,-0.058393054
2020-04-10,2020-04-10-7713,0.0939191,-0.058794394
2020-07-10,2020-07-10-7713,0.09379311,-0.05870688
2020-10-09,2020-10-09-7713,0.09247195,-0.058621533
2020-02-13,2020-02-13-7715,0.09548239,-0.05951646
2020-05-12,2020-05-12-7715,0.095698625,-0.059243985
2020-08-11,2020-08-11-7715,0.094406255,-0.058965266
2020-10-22,2020-10-22-7715,0.095624976,-0.05933349
2020-11-12,2020-11-12-7715,0.09547816,-0.059207894
2020-02-07,2020-02-07-7716,0.089856565,-0.058589995
2020-05-08,2020-05-08-7716,0.09283788,-0.059667476
2020-08-04,2020-08-04-7716,0.091964506,-0.05941356
2020-11-06,2020-11-06-7716,0.090437025,-0.058897503
2020-02-10,2020-02-10-7717,0.07614648,-0.056720622
2020-05-12,2020-05-12-7717,0.07980744,-0.058709063
2020-08-07,2020-08-07-7717,0.08211601,-0.0587786
2020-11-10,2020-11-10-7717,0.07618222,-0.056729563
2020-02-13,2020-02-13-7718,0.092602655,-0.05911108
2020-05-14,2020-05-14-7718,0.094071575,-0.059381947
2020-08-11,2020-08-11-7718,0.09267462,-0.059010312
2020-11-12,2020-11-12-7718,0.09209647,-0.059108123
2020-01-14,2020-01-14-7719,0.09898148,-0.05984594
2020-04-14,2020-04-14-7719,0.09957328,-0.059861653
2020-07-15,2020-07-15-7719,0.099221416,-0.06014736
2020-10-15,2020-10-15-7719,0.098765835,-0.059960067
